project,class_name,method_name,target_class_name,label
freeplane,AddOnProperties,getFreeplaneVersionTo,FreeplaneVersion,0
freeplane,AddOnProperties,setFreeplaneVersionTo,FreeplaneVersion,0
freeplane,AddOnProperties,toXml,FreeplaneVersion,0
freeplane,AddOnProperties,addAsChildWithContent,XMLElement,1
freeplane,AddOnProperties,addTranslationsAsChild,XMLElement,1
freeplane,AddOnProperties,addDefaultPropertiesAsChild,XMLElement,1
freeplane,AddOnProperties,addImagesAsChild,XMLElement,1
freeplane,AddOnProperties,addDeinstallationRulesAsChild,XMLElement,1
freeplane,AddOnsController,getController,AddOnsController,0
freeplane,AddOnsController,getLanguageResources,AddOnProperties,0
freeplane,AddOnsController,deinstall,AddOnProperties,1
freeplane,AppletViewController,AppletViewController,Controller,0
freeplane,AppletViewController,getFreeplaneMenuBar,FreeplaneApplet,0
freeplane,AppletViewController,init,FreeplaneApplet,0
freeplane,AppletViewController,openDocument,FreeplaneApplet,0
freeplane,AppletViewController,setFreeplaneMenuBar,FreeplaneApplet,0
freeplane,AppletViewController,setWaitingCursor,FreeplaneApplet,0
freeplane,AppletViewController,getCurrentRootComponent,FreeplaneApplet,0
freeplane,AppletViewController,getMenuComponent,FreeplaneApplet,0
freeplane,BModeControllerFactory,createModeController,BModeController,1
freeplane,BToolbarContributor,setURLField,PersistentEditableComboBox,0
freeplane,BToolbarContributor,visit,PersistentEditableComboBox,0
freeplane,BToolbarContributor,shouldSkipChildren,Entry,0
freeplane,FreeplaneApplet,init,Controller,0
freeplane,FreeplaneApplet,addGlassPane,Controller,0
freeplane,FreeplaneApplet,updateLookAndFeel,ResourceController,0
freeplane,FreeplaneApplet,findComponentAt,Controller,0
freeplane,FreeplaneApplet,setPropertyByParameter,ResourceController,0
freeplane,ApplicationResourceController,getLastOpenedList,LastOpenedList,0
freeplane,ApplicationResourceController,init,LastOpenedList,0
freeplane,ApplicationViewController,ApplicationViewController,Controller,0
freeplane,ApplicationViewController,changeNoteWindowLocation,ApplicationResourceController,0
freeplane,ApplicationViewController,getAdjustableProperty,ApplicationResourceController,0
freeplane,ApplicationViewController,resetDividerLocation,ApplicationResourceController,0
freeplane,ApplicationViewController,saveProperties,ApplicationResourceController,0
freeplane,ApplicationViewController,saveSplitPanePosition,ApplicationResourceController,0
freeplane,ApplicationViewController,setTitle,MapViewDockingWindows,0
freeplane,ApplicationViewController,viewNumberChanged,NavigationNextMapAction,0
freeplane,ApplicationViewController,init,MapViewDockingWindows,0
freeplane,ApplicationViewController,openMapsOnStart,MapViewDockingWindows,0
freeplane,ApplicationViewController,focusTo,MapViewDockingWindows,0
freeplane,ApplicationViewController,previousMapView,MapViewDockingWindows,0
freeplane,ApplicationViewController,nextMapView,MapViewDockingWindows,0
freeplane,ApplicationViewController,getMapViewVector,MapViewDockingWindows,0
freeplane,CloseAllMapsAction,CloseAllMapsAction,MMapViewController,0
freeplane,CloseAllMapsAction,actionPerformed,MMapViewController,0
freeplane,CloseAllOtherMapsAction,CloseAllOtherMapsAction,MMapViewController,0
freeplane,CloseAllOtherMapsAction,actionPerformed,MMapViewController,0
freeplane,FreeplaneGUIStarter,createController,ApplicationViewController,0
freeplane,FreeplaneGUIStarter,createModeControllers,ApplicationResourceController,0
freeplane,FreeplaneGUIStarter,createFrame,ApplicationViewController,0
freeplane,FreeplaneGUIStarter,getResourceController,ApplicationResourceController,0
freeplane,LastOpenedList,onNodeDeleted,NodeDeletionEvent,0
freeplane,LastOpenedList,onNodeMoved,NodeMoveEvent,0
freeplane,LastOpenedList,onPreNodeDelete,NodeDeletionEvent,0
freeplane,LastOpenedList,updateMenus,Entry,0
freeplane,LastOpenedList,createOpenMapItemName,AFreeplaneAction,0
freeplane,LastOpenedList,onPreNodeMoved,NodeMoveEvent,0
freeplane,MapViewDockingWindows,addDockedWindow,MapViewSerializer,0
freeplane,MapViewDockingWindows,loadLayout,MapViewSerializer,0
freeplane,OpenLastOpenedAction,actionPerformed,LastOpenedList,0
freeplane,FreeplaneSurveyProperties,setNextSurveyDay,ResourceController,1
freeplane,FreeplaneSurveyProperties,markSurveyAsFilled,ResourceController,1
freeplane,FreeplaneSurveyProperties,setNeverShowSurvey,ResourceController,1
freeplane,FreeplaneSurveyProperties,mayAskUserToFillSurveys,ResourceController,1
freeplane,FreeplaneSurveyProperties,isLanguageSupported,ResourceController,1
freeplane,FreeplaneSurveyProperties,hasUserAlreadyFilled,ResourceController,1
freeplane,FreeplaneSurveyProperties,getSurveyUrl,ResourceController,0
freeplane,FreeplaneSurveyProperties,activateRemindMeLater,ResourceController,1
freeplane,SurveyRunner,SurveyRunner,FreeplaneSurveyProperties,0
freeplane,SurveyRunner,runServey,FreeplaneSurveyProperties,1
freeplane,SurveyStarter,SurveyStarter,SurveyRunner,0
freeplane,SurveyStarter,configureAndRunSurvey,SurveyRunner,0
freeplane,FModeControllerFactory,createModeController,FModeController,0
freeplane,FreeplaneHeadlessStarter,createController,HeadlessUIController,0
freeplane,FreeplaneHeadlessStarter,getResourceController,ApplicationResourceController,0
freeplane,HeadlessMModeControllerFactory,getInstance,HeadlessMModeControllerFactory,0
freeplane,HeadlessMModeControllerFactory,createAddIns,MModeController,0
freeplane,HeadlessMModeControllerFactory,createModeControllerImpl,MModeController,0
freeplane,HeadlessMModeControllerFactory,createStandardControllers,MModeController,1
freeplane,HeadlessMapViewController,changeToMap,MapModel,0
freeplane,HeadlessMapViewController,changeToMap,MapModel,0
freeplane,HeadlessMapViewController,closeWithoutSaving,MapModel,0
freeplane,HeadlessMapViewController,createImage,NodeModel,0
freeplane,HeadlessMapViewController,getBackgroundColor,NodeModel,0
freeplane,HeadlessMapViewController,getComponent,NodeModel,0
freeplane,HeadlessMapViewController,getFont,NodeModel,0
freeplane,HeadlessMapViewController,getMap,MapModel,0
freeplane,HeadlessMapViewController,newMapView,ModeController,0
freeplane,HeadlessMapViewController,scrollNodeToVisible,NodeModel,0
freeplane,HeadlessMapViewController,getViews,MapModel,0
freeplane,HeadlessMapViewController,containsView,MapModel,0
freeplane,HeadlessMapViewController,closeAllMaps,MapModel,0
freeplane,HeadlessMapViewController,isFoldedOnCurrentView,NodeModel,0
freeplane,HeadlessMapViewController,setFoldedOnCurrentView,NodeModel,0
freeplane,HeadlessMapViewController,displayOnCurrentView,NodeModel,0
freeplane,HeadlessMapViewController,isChildHidden,NodeModel,0
freeplane,HeadlessMapViewController,getHiddenChildCount,NodeModel,0
freeplane,HeadlessMapViewController,hasHiddenChildren,NodeModel,0
freeplane,HeadlessMapViewController,unfoldHiddenChildren,NodeModel,0
freeplane,HeadlessMapViewController,hideChildren,NodeModel,0
freeplane,HeadlessMapViewController,showHiddenNode,NodeModel,0
freeplane,HeadlessMapViewController,setViewRoot,NodeModel,0
freeplane,HeadlessMapViewController,setMap,MapModel,0
freeplane,HeadlessUIController,HeadlessUIController,Controller,0
freeplane,HeadlessUIController,init,Controller,0
freeplane,HeadlessUIController,openDocument,Hyperlink,0
freeplane,HeadlessUIController,selectMode,ModeController,0
freeplane,HeadlessUIController,setFreeplaneMenuBar,FreeplaneMenuBar,0
freeplane,HttpVersionClient,parseProperties,FreeplaneVersion,0
freeplane,HttpVersionClient,parseHistory,FreeplaneVersion,0
freeplane,HttpVersionClient,parseHistory,FreeplaneVersion,0
freeplane,HttpVersionClient,getRemoteVersion,FreeplaneVersion,0
freeplane,MModeControllerFactory,getInstance,MModeControllerFactory,0
freeplane,MModeControllerFactory,createAddIns,MModeController,0
freeplane,MModeControllerFactory,createAttributesPanel,MModeController,0
freeplane,MModeControllerFactory,createModeControllerImpl,MModeController,0
freeplane,MModeControllerFactory,createStandardControllers,MModeController,0
freeplane,UpdateCheckAction,updateButton,Controller,0
freeplane,UpdateCheckAction,checkForUpdates,Controller,0
freeplane,DialogController,DialogController,Controller,0
freeplane,EditStylesAction,actionPerformed,SModeController,0
freeplane,EditStylesAction,commit,MapModel,0
freeplane,EditStylesAction,getModeController,SModeController,0
freeplane,EditStylesAction,init,MapModel,0
freeplane,SModeController,canEdit,NodeModel,0
freeplane,SModeControllerFactory,getInstance,SModeControllerFactory,0
freeplane,SModeControllerFactory,createController,SModeController,0
freeplane,SModeControllerFactory,install,SModeController,0
freeplane,StdXMLBuilder,addPCData,XMLElement,0
freeplane,StdXMLBuilder,finalize,XMLElement,0
freeplane,StdXMLBuilder,getResult,XMLElement,0
freeplane,StdXMLBuilder,startBuilding,XMLElement,0
freeplane,StdXMLBuilder,startElement,XMLElement,1
freeplane,XMLElement,addChild,XMLElement,1
freeplane,XMLElement,finalize,XMLElement,1
freeplane,XMLElement,getParent,XMLElement,0
freeplane,XMLElement,insertChild,XMLElement,1
freeplane,FitToPage,actionPerformed,MapView,0
freeplane,FitToPage,scroll,MapView,0
freeplane,FitToPage,zoom,MapView,0
freeplane,ExternalImagePopupMenu,getRemove,NodeModel,1
freeplane,ExternalImagePopupMenu,getOpen,NodeModel,0
freeplane,ExternalImagePopupMenu,getChange,NodeModel,1
freeplane,ExternalImagePopupMenu,getResetZoom,NodeModel,1
freeplane,ExternalImagePopupMenu,maybeShowPopup,ViewerController,0
freeplane,ImageAdder,attachImageToNode,MMapController,0
freeplane,MindMapPreviewWithOptions,MindMapPreviewWithOptions,MindMapPreview,0
freeplane,ViewerController,createViewer,MExternalImageDropListener,0
freeplane,ViewerLayoutManager,ViewerLayoutManager,ExternalResource,0
freeplane,ViewerLayoutManager,calculatePreferredSize,ExternalResource,0
freeplane,BackAction,actionPerformed,NodeHistory,0
freeplane,BackAction,setEnabled,NodeHistory,0
freeplane,ForwardAction,actionPerformed,NodeHistory,0
freeplane,ForwardAction,setEnabled,NodeHistory,0
freeplane,NodeHistory,install,Controller,0
freeplane,NodeHistory,install,ForwardAction,0
freeplane,NodeHistory,getLinkSelectionListener,NodeHolder,0
freeplane,NodeHistory,go,NodeHolder,1
freeplane,NodeHistory,go,NodeHolder,1
freeplane,NodeHistory,onNodeSelect,NodeHolder,0
freeplane,ProgressFactory,installActions,ModeController,0
freeplane,ProgressIcons,updateExtendedProgressIcons,MindIcon,0
freeplane,ReminderCondition,getDate,FormattedDate,0
freeplane,ReminderConditionController,getValueEditor,TranslatedObject,0
freeplane,ReminderConditionController,getValuesForProperty,TranslatedObject,0
freeplane,ReminderConditionController,getValueRenderer,TranslatedObject,0
freeplane,ReminderExtension,getExtension,NodeModel,1
freeplane,ReminderExtension,ReminderExtension,ReminderHook,0
freeplane,ReminderExtension,getNode,NodeModel,0
freeplane,ReminderExtension,reminderAdded,NodeModel,1
freeplane,ReminderExtension,scheduleTimer,NodeModel,1
freeplane,ReminderExtension,runScript,NodeModel,1
freeplane,ReminderExtension,onPreNodeDelete,NodeDeletionEvent,0
freeplane,ReminderExtension,onPreNodeMoved,NodeMoveEvent,0
freeplane,ReminderExtension,onRemove,ReminderHook,0
freeplane,ReminderHook,ReminderHook,ModeController,0
freeplane,ReminderHook,registerStateIconProvider,ModeController,0
freeplane,ReminderHook,getBellIcon,UIIcon,0
freeplane,ReminderHook,getClockIcon,UIIcon,0
freeplane,ReminderHook,getFlagIcon,UIIcon,0
freeplane,ReminderHook,registerTooltipProvider,ModeController,0
freeplane,ReminderHook,createCalendarPanel,ModeController,0
freeplane,ReminderHook,toggle,NodeModel,1
freeplane,ReminderHook,remove,ModeController,0
freeplane,ReminderHook,getModeController,ModeController,0
freeplane,ReminderHook,showNotificationPopup,ModeController,0
freeplane,TimeManagement,disposeDialog,TimeManagement,0
freeplane,TimeManagement,getCalendarDate,PatternFormat,0
freeplane,TimeManagement,showDialog,TimeManagement,0
freeplane,TimeManagement,createDateFormatChooser,PatternFormat,0
freeplane,TimeManagement,insertTime,PatternFormat,0
freeplane,AllMapsNodeListAction,actionPerformed,NodeList,0
freeplane,CoreTextAccessor,CoreTextAccessor,NodeModel,0
freeplane,CoreTextAccessor,getText,NodeModel,0
freeplane,CoreTextAccessor,setText,NodeModel,0
freeplane,CoreTextAccessor,getNode,NodeModel,0
freeplane,DetailTextAccessor,DetailTextAccessor,NodeModel,0
freeplane,DetailTextAccessor,getText,NodeModel,1
freeplane,DetailTextAccessor,setText,NodeModel,1
freeplane,DetailTextAccessor,getNode,NodeModel,0
freeplane,FlatNodeTableFilterModel,FlatNodeTableFilterModel,TableColumnVisibilityChanger,0
freeplane,IconsHolder,initialize,NodeModel,1
freeplane,NodeList,disposeDialog,TableColumnVisibilityChanger,0
freeplane,NodeList,initializeUI,FlatNodeTableFilterModel,0
freeplane,NodeListWithReminders,runScript,ReminderExtension,0
freeplane,NodeListWithReminders,removeReminder,ReminderExtension,0
freeplane,NoteTextAccessor,NoteTextAccessor,NodeModel,0
freeplane,NoteTextAccessor,getText,NodeModel,1
freeplane,NoteTextAccessor,setText,NodeModel,0
freeplane,NoteTextAccessor,getNode,NodeModel,0
freeplane,OldReminderListAction,actionPerformed,NodeList,0
freeplane,ReminderListAction,actionPerformed,NodeList,0
freeplane,ShowPastRemindersOnce,addNode,NodeModel,1
freeplane,TagsHolder,initialize,NodeModel,0
freeplane,BubblePainter,BubblePainter,NodeGeometryModel,0
freeplane,ClickableImageCreator,createArea,NodeModel,0
freeplane,ClickableImageCreator,createArea,MapView,0
freeplane,CloudHeightCalculator,getAdditionalCloudHeight,NodeViewLayoutHelper,0
freeplane,ContentSizeCalculator,calculateContentSize,NodeViewLayoutHelper,0
freeplane,DrawableNothing,draw,NodeView,0
freeplane,DrawableShape,draw,NodeView,0
freeplane,DrawableShape,drawShape,NodeView,0
freeplane,DrawableShape,getEdgeColor,NodeView,0
freeplane,DrawableShape,getFillColor,NodeView,0
freeplane,FoldingCircle,draw,NodeView,0
freeplane,ForkPainter,ForkPainter,MainView,0
freeplane,MainView,foldingMarkType,NodeView,1
freeplane,MainView,paintBackgound,MainViewPainter,0
freeplane,MainView,updateCss,NodeView,1
freeplane,MainView,updateHorizontalTextAlignment,NodeView,1
freeplane,MainView,updateTextWritingDirection,NodeView,1
freeplane,MainView,updateText,NodeModel,1
freeplane,MainView,convertTextToHtmlLink,NodeModel,1
freeplane,MainView,isInFoldingRegion,MainViewPainter,0
freeplane,MainView,getFoldingRectangleBounds,MainViewPainter,0
freeplane,MainView,paintFoldingRectangleImmediately,MainViewPainter,0
freeplane,MainView,updateBorder,NodeView,0
freeplane,MainView,getConnectorPoint,MainViewPainter,0
freeplane,MainView,getConnectorPoint,MainViewPainter,0
freeplane,MainView,getLeftPoint,MainViewPainter,0
freeplane,MainView,getRightPoint,MainViewPainter,0
freeplane,MainView,getShapeConfiguration,MainViewPainter,0
freeplane,MainView,getZoomedInsets,MainViewPainter,0
freeplane,MainView,getInsets,MainViewPainter,0
freeplane,MainView,getInsets,MainViewPainter,0
freeplane,MainView,getPreferredSize,MainViewPainter,0
freeplane,MainView,setBounds,MainViewPainter,0
freeplane,MainView,getSingleChildShift,MainViewPainter,0
freeplane,MainView,paintDecoration,MainViewPainter,0
freeplane,MainView,setPainter,MainViewPainter,0
freeplane,MainViewPainter,MainViewPainter,MainView,0
freeplane,MainViewPainter,getMainViewHeightWithFoldingMark,MainView,1
freeplane,MainViewPainter,getCenterPoint,MainView,1
freeplane,MainViewPainter,getTopPoint,MainView,0
freeplane,MainViewPainter,getBottomPoint,MainView,1
freeplane,MainViewPainter,paintComponent,MainView,0
freeplane,MainViewPainter,paintDecoration,MainView,0
freeplane,MainViewPainter,paintFoldingMark,MainView,1
freeplane,MainViewPainter,getFoldingRectangleBounds,MainView,1
freeplane,MainViewPainter,getZoomedInsets,MainView,0
freeplane,MainViewPainter,getInsets,MainView,0
freeplane,MainViewPainter,getInsets,MainView,0
freeplane,MainViewPainter,getPreferredSize,MainView,0
freeplane,MainViewPainter,setBounds,MainView,1
freeplane,MapScroller,MapScroller,MapView,0
freeplane,MapScroller,anchorToNode,NodeView,0
freeplane,MapScroller,scrollBy,MapView,0
freeplane,MapScroller,scrollNode,NodeView,0
freeplane,MapScroller,scrollNodeToCenter,NodeView,0
freeplane,MapScroller,scrollNode,NodeView,0
freeplane,MapScroller,calculateOptimalVisibleRectangle,MapView,0
freeplane,MapScroller,scrollNodeNow,NodeView,0
freeplane,MapScroller,setAnchorView,NodeView,0
freeplane,MapScroller,getAnchorCenterPoint,MapView,0
freeplane,MapScroller,scrollNodeToVisible,NodeView,0
freeplane,MapScroller,scrollToRootNode,MapView,0
freeplane,MapScroller,scrollView,MapView,0
freeplane,MapScroller,showSelectedAfterScroll,MapView,0
freeplane,MapScroller,scrollNodeTreeToVisible,MapView,0
freeplane,MapScroller,anchorToRoot,MapView,0
freeplane,MapScroller,keepShowingSelectedAfterScroll,MapView,0
freeplane,MapView,getSearchRoot,NodeModel,0
freeplane,MapView,setMap,MapModel,1
freeplane,MapView,addNotify,ModeController,1
freeplane,MapView,removeNotify,ModeController,1
freeplane,MapView,updateIconsRecursively,NodeView,0
